Project Name,Package Name,Type Name,MethodName,LOC,CC,PC
cmd,ghidra.app.cmd.function,AddFunctionTagCmd,getName,3,1,0
cmd,ghidra.app.cmd.function,AddMemoryParameterCommand,AddMemoryParameterCommand,7,1,6
cmd,ghidra.app.cmd.function,AddMemoryParameterCommand,getParameter,3,1,1
cmd,ghidra.app.cmd.function,AddMemoryParameterCommand,getName,3,1,0
cmd,ghidra.app.cmd.function,AddMemoryVarCmd,AddMemoryVarCmd,6,1,4
cmd,ghidra.app.cmd.function,AddMemoryVarCmd,AddMemoryVarCmd,7,1,5
cmd,ghidra.app.cmd.function,AddMemoryVarCmd,applyTo,25,3,1
cmd,ghidra.app.cmd.function,AddMemoryVarCmd,getName,3,1,0
cmd,ghidra.app.cmd.function,AddMemoryVarCmd,getStatusMsg,3,1,0
cmd,ghidra.app.cmd.function,AddParameterCommand,AddParameterCommand,6,1,4
cmd,ghidra.app.cmd.function,AddParameterCommand,AddParameterCommand,3,1,3
cmd,ghidra.app.cmd.function,AddParameterCommand,getParameter,3,1,1
cmd,ghidra.app.cmd.function,AddParameterCommand,applyTo,32,5,1
cmd,ghidra.app.cmd.function,AddParameterCommand,getStatusMsg,3,1,0
cmd,ghidra.app.cmd.function,AddParameterCommand,getName,3,1,0
cmd,ghidra.app.cmd.function,AddRegisterParameterCommand,AddRegisterParameterCommand,7,1,6
cmd,ghidra.app.cmd.function,AddRegisterParameterCommand,getParameter,3,1,1
cmd,ghidra.app.cmd.function,AddRegisterParameterCommand,getName,3,1,0
