file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
E:\Desktop\Courses\OOP\Week6\Project\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corrections\proposals\ChangeMethodSignatureProposal.java,org.eclipse.jdt.ls.core.internal.corrections.proposals.ChangeMethodSignatureProposal,class,31,35,4,31,61,8,0,72,50,0.75,0.1,0.1,12,0,4,7,1,0,5,0,0,0,4,0,0,4,0,0,0,0,5,324,12,9,26,0,2,8,16,111,5,93,4,0,6,0,114,1,0
E:\Desktop\Courses\OOP\Week6\Project\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\projects\maven\semantic-tokens\src\main\java\foo\Annotations.java,foo.Annotations,class,1,1,0,1,3,1,0,0,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,1,0
E:\Desktop\Courses\OOP\Week6\Project\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\handlers\ChangeSignatureHandlerTest.java,org.eclipse.jdt.ls.core.internal.handlers.ChangeSignatureHandlerTest,class,27,27,0,27,4,3,0,24,0,0.5625,1.0,1.0,4,0,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,18,124,0,0,0,0,0,93,25,60,6,46,0,0,0,0,80,1,0
E:\Desktop\Courses\OOP\Week6\Project\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\correction\RedundantInterfaceQuickFixTest.java,org.eclipse.jdt.ls.core.internal.correction.RedundantInterfaceQuickFixTest,class,12,12,0,12,3,3,0,15,0,0.16666667,1.0,1.0,3,0,3,0,0,0,3,0,0,0,2,0,0,2,0,0,0,0,1,43,0,0,0,0,0,18,8,14,0,13,0,0,0,0,49,1,0
E:\Desktop\Courses\OOP\Week6\Project\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\handlers\SaveActionHandlerTest.java,org.eclipse.jdt.ls.core.internal.handlers.SaveActionHandlerTest,class,16,16,0,16,6,3,0,47,0,0.2,0.6,0.6,5,0,5,0,0,0,5,0,0,0,2,0,0,2,0,0,0,0,3,87,0,0,0,2,0,49,0,33,3,32,1,0,0,0,102,1,0
E:\Desktop\Courses\OOP\Week6\Project\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\preferences\CodeTemplatePreferences.java,org.eclipse.jdt.ls.core.internal.preferences.CodeTemplatePreferences$ShortMonth,innerclass,2,2,0,2,2,2,0,3,1,0.0,0.0,0.0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,8,1,0,0,0,0,2,0,0,0,0,0,0,0,0,13,9,0
E:\Desktop\Courses\OOP\Week6\Project\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\refactoring\ExtractFieldTest.java,org.eclipse.jdt.ls.core.internal.refactoring.ExtractFieldTest,class,18,19,1,18,26,2,0,38,0,0.5263158,0.79532164,0.79532164,19,0,17,0,2,0,19,0,0,0,2,0,0,2,0,0,0,0,0,436,4,0,4,0,0,292,0,92,3,76,2,0,0,0,128,1,0
E:\Desktop\Courses\OOP\Week6\Project\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\handlers\AdvancedOrganizeImportsHandlerTest.java,org.eclipse.jdt.ls.core.internal.handlers.AdvancedOrganizeImportsHandlerTest,class,12,12,0,12,5,3,0,38,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,8,146,6,0,0,4,0,94,19,44,7,48,2,0,0,7,74,1,0
E:\Desktop\Courses\OOP\Week6\Project\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corext\refactoring\rename\RenameModuleProcessor.java,org.eclipse.jdt.ls.core.internal.corext.refactoring.rename.RenameModuleProcessor,class,35,36,1,35,70,3,0,88,443,0.82631576,0.1594203,0.21014492,38,0,18,14,5,1,24,0,0,0,5,0,0,3,2,0,0,0,3,319,43,3,15,5,0,7,21,54,0,47,3,1,0,0,163,1,0
E:\Desktop\Courses\OOP\Week6\Project\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corrections\proposals\ChangeMethodSignatureProposal.java,org.eclipse.jdt.ls.core.internal.corrections.proposals.ChangeMethodSignatureProposal$ModifyDescription,innerclass,4,4,0,4,1,1,0,0,0,0.6,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,5,0,2,0,0,3,2,0,0,11,0,0,0,0,0,0,0,2,0,5,0,0,0,0,14,8,0
