Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT
priam,com.netflix.priam.cluster.management,IClusterManagement,4,0,4,2,44,7,2,0,0.0,0,3
priam,com.netflix.priam.cluster.management,SchemaConstant,7,0,1,1,15,1,0,0,0.0,2,0
priam,com.netflix.priam.compress,ChunkedStream,7,0,7,5,64,12,0,0,0.2857142857142857,0,0
priam,com.netflix.priam.compress,ICompression,0,0,1,0,6,1,1,0,-1.0,8,0
priam,com.netflix.priam.compress,SnappyCompression,1,0,2,1,24,3,0,1,0.0,1,0
priam,com.netflix.priam.config,BackupRestoreConfig,1,0,9,9,34,9,0,1,0.0,1,1
priam,com.netflix.priam.config,IBackupRestoreConfig,0,0,8,0,70,8,2,0,-1.0,19,0
priam,com.netflix.priam.config,IConfiguration,0,0,158,0,914,158,2,0,-1.0,117,0
priam,com.netflix.priam.config,PriamConfiguration,4,1,146,146,471,150,0,1,0.0136986301369863,1,2
priam,com.netflix.priam.config,PriamConfigurationPersister,4,1,5,4,49,8,0,0,0.4,2,2
priam,com.netflix.priam.config,FakeBackupRestoreConfig,0,0,5,5,20,5,0,1,-1.0,2,0
priam,com.netflix.priam.config,FakeConfiguration,14,2,56,56,188,56,0,1,0.625,11,0
priam,com.netflix.priam.config,PriamConfigurationPersisterTest,3,1,4,4,25,5,0,0,0.0,0,3
priam,com.netflix.priam.configSource,AbstractConfigSource,2,0,16,13,121,25,5,1,0.1875,1,0
priam,com.netflix.priam.configSource,CompositeConfigSource,1,0,10,10,53,14,1,2,0.0,0,1
priam,com.netflix.priam.configSource,IConfigSource,0,0,16,0,109,16,1,0,-1.0,4,0
priam,com.netflix.priam.configSource,MemoryConfigSource,1,0,3,3,12,3,0,2,0.0,1,0
priam,com.netflix.priam.configSource,PriamConfigSource,0,0,1,1,8,1,0,3,-1.0,0,3
priam,com.netflix.priam.configSource,PropertiesConfigSource,4,0,9,7,65,13,0,2,0.0,3,1
priam,com.netflix.priam.configSource,SimpleDBConfigSource,8,4,6,5,59,14,0,2,0.0,1,2
priam,com.netflix.priam.configSource,Attributes,4,4,0,0,6,0,0,0,-1.0,1,0
priam,com.netflix.priam.configSource,SystemPropertiesConfigSource,2,0,4,4,28,7,0,2,0.0,2,1
priam,com.netflix.priam.configSource,AbstractConfigSourceTest,1,0,3,3,24,3,0,0,0.0,0,1
priam,com.netflix.priam.configSource,CompositeConfigSourceTest,1,0,2,2,28,2,0,0,1.0,0,2
priam,com.netflix.priam.configSource,PropertiesConfigSourceTest,1,0,2,2,21,2,0,0,1.0,0,1
priam,com.netflix.priam.configSource,SystemPropertiesConfigSourceTest,1,0,1,1,10,1,0,0,0.0,0,1
priam,com.netflix.priam.connection,CassandraOperations,2,0,14,14,137,21,0,1,0.0,6,2
priam,com.netflix.priam.connection,ICassandraOperations,0,0,7,0,27,7,1,0,-1.0,0,0
priam,com.netflix.priam.connection,INodeToolObservable,0,0,2,0,4,2,1,0,-1.0,0,1
priam,com.netflix.priam.connection,INodeToolObserver,0,0,1,0,3,1,0,0,-1.0,2,0
priam,com.netflix.priam.connection,JMXConnectionException,1,0,2,2,9,2,0,0,1.0,0,0
priam,com.netflix.priam.connection,JMXNodeTool,4,0,26,22,294,53,0,1,0.46153846153846156,9,4
priam,com.netflix.priam.connection,TestCassandraOperations,4,0,3,2,42,6,0,0,0.0,0,3
priam,com.netflix.priam.cred,ClearCredential,4,0,4,4,36,4,0,1,0.5,0,0
priam,com.netflix.priam.cred,ICredential,0,0,1,0,9,1,2,0,-1.0,10,0
priam,com.netflix.priam.cred,ICredentialGeneric,0,0,1,0,7,1,0,1,-1.0,6,0
priam,com.netflix.priam.cryptography,IFileCryptography,0,0,2,0,14,2,0,0,-1.0,7,0
priam,com.netflix.priam.cryptography.pgp,PgpCredential,1,0,3,3,23,6,0,0,0.6666666666666666,1,1
priam,com.netflix.priam.cryptography.pgp,PgpCryptography,15,0,17,11,201,29,0,0,0.17647058823529413,3,3
priam,com.netflix.priam.cryptography.pgp,ChunkEncryptorStream,6,0,6,4,46,8,0,0,0.3333333333333333,0,0
priam,com.netflix.priam.cryptography.pgp,EncryptedInputStream,7,0,5,4,65,9,0,0,0.4,0,0
priam,com.netflix.priam.cryptography.pgp,PgpUtil,0,0,3,3,46,7,0,0,-1.0,2,1
priam,com.netflix.priam.defaultimpl,CassandraProcessManager,6,0,7,3,151,20,0,1,0.0,1,4
priam,com.netflix.priam.defaultimpl,ICassandraProcess,0,0,2,0,8,2,2,0,-1.0,11,0
priam,com.netflix.priam.defaultimpl,InjectedWebListener,2,0,3,1,39,4,0,0,0.6666666666666666,0,2
priam,com.netflix.priam.defaultimpl,JaxServletModule,0,0,1,0,9,1,0,0,-1.0,0,0
priam,com.netflix.priam.defaultimpl,IService,0,0,5,0,42,6,0,0,-1.0,3,2
priam,com.netflix.priam.defaultimpl,PriamGuiceModule,0,0,1,0,17,1,0,0,-1.0,0,17
priam,com.netflix.priam.defaultimpl,CassandraProcessManagerTest,1,0,3,3,30,4,0,0,0.0,0,4
priam,com.netflix.priam.defaultimpl,FakeCassandraProcess,0,0,2,2,9,2,0,1,-1.0,1,0
priam,com.netflix.priam.google,GcsCredential,1,0,3,3,23,6,0,0,0.6666666666666666,1,1
priam,com.netflix.priam.google,GoogleEncryptedFileSystem,11,0,13,6,122,18,0,0,0.5384615384615384,2,6
