Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT
dubbo-compatible,com.alibaba.dubbo.config,ArgumentConfig,0,0,0,0,2,0,0,0,-1.0,3,0
dubbo-compatible,com.alibaba.dubbo.config,ConsumerConfig,0,0,6,6,25,7,0,0,-1.0,2,5
dubbo-compatible,com.alibaba.dubbo.config,MethodConfig,0,0,2,2,13,3,0,0,-1.0,5,1
dubbo-compatible,com.alibaba.dubbo.config,ModuleConfig,0,0,5,5,16,5,0,0,-1.0,5,2
dubbo-compatible,com.alibaba.dubbo.config,MonitorConfig,0,0,2,2,7,2,0,0,-1.0,6,0
dubbo-compatible,com.alibaba.dubbo.config,ProtocolConfig,0,0,4,4,13,4,0,0,-1.0,5,1
dubbo-compatible,com.alibaba.dubbo.config,ProviderConfig,0,0,8,8,31,9,0,0,-1.0,2,6
dubbo-compatible,com.alibaba.dubbo.config,ReferenceConfig,0,0,10,10,36,11,0,0,-1.0,3,6
dubbo-compatible,com.alibaba.dubbo.config,RegistryConfig,0,0,3,3,10,3,0,0,-1.0,11,0
dubbo-compatible,com.alibaba.dubbo.config,ServiceConfig,0,0,15,12,87,20,0,0,-1.0,3,8
dubbo-compatible,com.alibaba.dubbo.container,Container,0,0,0,0,2,0,0,0,-1.0,0,0
dubbo-compatible,com.alibaba.dubbo.container.page,MenuComparator,1,0,1,1,18,4,0,0,0.0,0,1
dubbo-compatible,com.alibaba.dubbo.container.page,Page,4,0,9,8,43,9,0,0,0.0,2,1
dubbo-compatible,com.alibaba.dubbo.container.page,PageHandler,0,0,1,0,11,1,0,0,-1.0,3,1
dubbo-compatible,com.alibaba.dubbo.container.page,PageServlet,6,0,7,3,211,33,0,0,0.0,2,5
dubbo-compatible,com.alibaba.dubbo.container.page,ResourceFilter,3,0,6,3,107,24,0,0,0.3333333333333333,0,1
dubbo-compatible,com.alibaba.dubbo.container.page.pages,HomePageHandler,0,0,1,1,17,2,0,0,-1.0,0,3
dubbo-compatible,com.alibaba.dubbo.container.page.pages,LogPageHandler,2,0,2,2,61,8,0,0,0.0,0,1
dubbo-compatible,com.alibaba.dubbo.container.page.pages,StatusPageHandler,0,0,3,1,49,9,0,0,-1.0,0,3
dubbo-compatible,com.alibaba.dubbo.container.page.pages,SystemPageHandler,4,0,2,1,91,11,0,0,0.0,1,2
dubbo-compatible,com.alibaba.dubbo.monitor,Monitor,0,0,5,0,11,5,0,0,-1.0,0,1
dubbo-compatible,com.alibaba.dubbo.monitor,MonitorFactory,0,0,2,0,6,2,0,0,-1.0,0,1
dubbo-compatible,com.alibaba.dubbo.qos.command,BaseCommand,0,0,2,0,6,2,0,0,-1.0,0,1
dubbo-compatible,com.alibaba.dubbo.qos.command,CommandContext,0,0,3,3,13,3,0,0,-1.0,1,0
dubbo-compatible,com.alibaba.dubbo.registry,NotifyListener,2,0,5,4,25,7,1,0,-1.0,5,1
dubbo-compatible,com.alibaba.dubbo.registry,CompatibleNotifyListener,1,0,2,2,11,3,0,1,0.0,0,0
dubbo-compatible,com.alibaba.dubbo.registry,ReverseCompatibleNotifyListener,1,0,2,2,11,3,0,0,0.0,0,1
dubbo-compatible,com.alibaba.dubbo.registry,Registry,0,0,11,0,23,11,0,0,-1.0,0,2
dubbo-compatible,com.alibaba.dubbo.registry,RegistryFactory,0,0,2,0,6,2,0,0,-1.0,0,1
dubbo-compatible,com.alibaba.dubbo.registry.support,AbstractRegistry,1,0,22,19,80,22,0,0,0.45454545454545453,0,3
dubbo-compatible,com.alibaba.dubbo.registry.support,CompatibleAbstractRegistry,0,0,4,4,14,4,0,0,-1.0,1,0
dubbo-compatible,com.alibaba.dubbo.registry.support,AbstractRegistryFactory,0,0,3,1,12,3,0,0,-1.0,0,1
dubbo-compatible,com.alibaba.dubbo.registry.support,FailbackRegistry,2,0,33,30,103,33,0,0,0.18181818181818182,2,4
dubbo-compatible,com.alibaba.dubbo.registry.support,CompatibleFailbackRegistry,1,0,9,9,31,9,0,0,0.5555555555555556,1,1
dubbo-compatible,com.alibaba.dubbo.remoting,Channel,0,0,2,0,4,2,0,0,-1.0,4,0
dubbo-compatible,com.alibaba.dubbo.remoting,ChannelHandler,0,0,10,0,17,10,0,0,-1.0,2,1
dubbo-compatible,com.alibaba.dubbo.remoting,Codec,0,0,0,0,2,0,0,0,-1.0,0,0
dubbo-compatible,com.alibaba.dubbo.remoting,Codec2,0,0,0,0,2,0,0,0,-1.0,0,0
dubbo-compatible,com.alibaba.dubbo.remoting,Dispatcher,0,0,2,0,6,2,0,0,-1.0,0,2
dubbo-compatible,com.alibaba.dubbo.remoting,RemotingException,0,0,7,7,23,7,0,0,-1.0,0,1
dubbo-compatible,com.alibaba.dubbo.remoting,Server,0,0,0,0,2,0,0,0,-1.0,0,0
dubbo-compatible,com.alibaba.dubbo.remoting,Transporter,0,0,7,5,48,7,0,0,-1.0,0,4
