Project Name,Package Name,Type Name,Method Name,Code Smell
AndroidUtilCode,com.blankj.utilcode.util,ImageUtils,stackBlur,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ImageUtils,stackBlur,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ImageUtils,stackBlur,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ImageUtils,stackBlur,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ImageUtils,stackBlur,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ImageUtils,stackBlur,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ImageUtils,stackBlur,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ImageUtils,stackBlur,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ImageUtils,stackBlur,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ImageUtils,stackBlur,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ImageUtils,stackBlur,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ImageUtils,stackBlur,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ImageUtils,stackBlur,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ImageUtils,stackBlur,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ImageUtils,stackBlur,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ImageUtils,stackBlur,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ImageUtils,stackBlur,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ImageUtils,stackBlur,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ImageUtils,stackBlur,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ImageUtils,stackBlur,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ImageUtils,stackBlur,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ImageUtils,stackBlur,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ImageUtils,stackBlur,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ImageUtils,stackBlur,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ImageUtils,stackBlur,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ImageUtils,stackBlur,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ImageUtils,stackBlur,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ImageUtils,stackBlur,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ImageUtils,stackBlur,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ImageUtils,stackBlur,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ImageUtils,stackBlur,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ImageUtils,stackBlur,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ImageUtils,stackBlur,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ImageUtils,save,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ImageUtils,save,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ImageUtils,save,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ImageUtils,save,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ImageUtils,save,Long Parameter List
AndroidUtilCode,com.blankj.utilcode.util,ImageUtils,save,Long Parameter List
AndroidUtilCode,com.blankj.utilcode.util,ImageUtils,save2Album,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ImageUtils,save2Album,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ImageUtils,save2Album,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ImageUtils,save2Album,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ImageUtils,save2Album,Long Parameter List
AndroidUtilCode,com.blankj.utilcode.util,ImageUtils,getImageType,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ImageUtils,getImageType,Complex Method
AndroidUtilCode,com.blankj.utilcode.util,ImageUtils,isJPEG,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ImageUtils,isJPEG,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ImageUtils,isJPEG,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ImageUtils,isGIF,Long Statement
AndroidUtilCode,com.blankj.utilcode.util,ImageUtils,isGIF,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ImageUtils,isGIF,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ImageUtils,isGIF,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ImageUtils,isGIF,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ImageUtils,isGIF,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ImageUtils,isGIF,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ImageUtils,isPNG,Long Statement
AndroidUtilCode,com.blankj.utilcode.util,ImageUtils,isPNG,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ImageUtils,isPNG,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ImageUtils,isPNG,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ImageUtils,isPNG,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ImageUtils,isPNG,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ImageUtils,isPNG,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ImageUtils,isPNG,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ImageUtils,isPNG,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ImageUtils,isPNG,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ImageUtils,isPNG,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ImageUtils,isPNG,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ImageUtils,isPNG,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ImageUtils,isPNG,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ImageUtils,isPNG,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ImageUtils,isPNG,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ImageUtils,isBMP,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ImageUtils,isBMP,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ImageUtils,isBMP,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ImageUtils,compressByQuality,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ImageUtils,compressByQuality,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ImageUtils,compressByQuality,Complex Method
AndroidUtilCode,com.blankj.utilcode.util,ImageUtils,compressByQuality,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ImageUtils,compressByQuality,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ImageUtils,compressByQuality,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ImageUtils,compressBySampleSize,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ImageUtils,compressBySampleSize,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,JsonUtils,getValueByType,Complex Conditional
AndroidUtilCode,com.blankj.utilcode.util,JsonUtils,getValueByType,Complex Method
AndroidUtilCode,com.blankj.utilcode.util,JsonUtils,getValueByType,Complex Conditional
AndroidUtilCode,com.blankj.utilcode.util,JsonUtils,formatJson,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,KeyboardUtils,hideSoftInputByToggle,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,KeyboardUtils,fixAndroidBug5497,Long Identifier
AndroidUtilCode,com.blankj.utilcode.util,KeyboardUtils,fixAndroidBug5497,Long Statement
AndroidUtilCode,com.blankj.utilcode.util,KeyboardUtils,onGlobalLayout,Long Statement
AndroidUtilCode,com.blankj.utilcode.util,KeyboardUtils,fixSoftInputLeaks,Empty catch clause
AndroidUtilCode,com.blankj.utilcode.util,LanguageUtils,pollCheckAppContextLocal,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,LanguageUtils,pollCheckAppContextLocal,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,LogUtils,log,Complex Conditional
AndroidUtilCode,com.blankj.utilcode.util,LogUtils,log,Complex Conditional
AndroidUtilCode,com.blankj.utilcode.util,LogUtils,log,Complex Conditional
AndroidUtilCode,com.blankj.utilcode.util,LogUtils,log,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,LogUtils,log,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,LogUtils,processTagAndHead,Complex Method
AndroidUtilCode,com.blankj.utilcode.util,LogUtils,processTagAndHead,Long Statement
AndroidUtilCode,com.blankj.utilcode.util,LogUtils,processTagAndHead,Long Statement
AndroidUtilCode,com.blankj.utilcode.util,LogUtils,processTagAndHead,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,LogUtils,processTagAndHead,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,LogUtils,processTagAndHead,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,LogUtils,printSingleTagMsg,Long Statement
AndroidUtilCode,com.blankj.utilcode.util,LogUtils,print2File,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,LogUtils,print2File,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,LogUtils,getCurrentLogFilePath,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,LogUtils,deleteDueLogs,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,LogUtils,Config,Long Statement
AndroidUtilCode,com.blankj.utilcode.util,LogUtils,toString,Long Statement
AndroidUtilCode,com.blankj.utilcode.util,LogUtils,bundle2String,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,LogUtils,intent2String,Complex Method
AndroidUtilCode,com.blankj.utilcode.util,LogUtils,intent2String,Long Method
AndroidUtilCode,com.blankj.utilcode.util,LogUtils,intent2String,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,LogUtils,formatJson,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,LogUtils,formatJson,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,LogUtils,array2String,Complex Method
AndroidUtilCode,com.blankj.utilcode.util,LogUtils,getTypeClassFromParadigm,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,LogUtils,getTypeClassFromParadigm,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,LogUtils,getClassFromObject,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,LogUtils,getClassFromObject,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,Config,Config,Long Statement
AndroidUtilCode,com.blankj.utilcode.util,Config,toString,Long Statement
AndroidUtilCode,com.blankj.utilcode.util,LogFormatter,bundle2String,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,LogFormatter,intent2String,Complex Method
AndroidUtilCode,com.blankj.utilcode.util,LogFormatter,intent2String,Long Method
AndroidUtilCode,com.blankj.utilcode.util,LogFormatter,intent2String,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,LogFormatter,formatJson,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,LogFormatter,formatJson,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,LogFormatter,array2String,Complex Method
AndroidUtilCode,com.blankj.utilcode.util,MessengerUtils,unbind,Empty catch clause
AndroidUtilCode,com.blankj.utilcode.util,MessengerUtils,handleMessage,Missing default
AndroidUtilCode,com.blankj.utilcode.util,Client,unbind,Empty catch clause
AndroidUtilCode,com.blankj.utilcode.util,ServerService,handleMessage,Missing default
AndroidUtilCode,com.blankj.utilcode.util,NetworkUtils,openWirelessSettings,Long Statement
AndroidUtilCode,com.blankj.utilcode.util,NetworkUtils,isUsingVPN,Long Statement
AndroidUtilCode,com.blankj.utilcode.util,NetworkUtils,getNetworkType,Complex Conditional
AndroidUtilCode,com.blankj.utilcode.util,NetworkUtils,getNetworkType,Complex Method
AndroidUtilCode,com.blankj.utilcode.util,NetworkUtils,getNetworkType,Long Statement
AndroidUtilCode,com.blankj.utilcode.util,NetworkUtils,getNetworkType,Missing default
AndroidUtilCode,com.blankj.utilcode.util,NetworkUtils,getIPAddress,Complex Method
AndroidUtilCode,com.blankj.utilcode.util,NetworkUtils,getSSID,Complex Conditional
AndroidUtilCode,com.blankj.utilcode.util,NetworkUtils,getSSID,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,NetworkUtils,isSameScanResultContent,Long Statement
AndroidUtilCode,com.blankj.utilcode.util,NetworkUtils,onReceive,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,NetworkChangedReceiver,onReceive,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,NotificationUtils,setNotificationBarVisibility,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,NotificationUtils,setNotificationBarVisibility,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,NumberUtils,format,Long Parameter List
AndroidUtilCode,com.blankj.utilcode.util,NumberUtils,format,Long Parameter List
AndroidUtilCode,com.blankj.utilcode.util,ObjectUtils,isEmpty,Complex Method
AndroidUtilCode,com.blankj.utilcode.util,PermissionUtils,isGranted,Long Statement
AndroidUtilCode,com.blankj.utilcode.util,PermissionUtils,onCreated,Complex Method
AndroidUtilCode,com.blankj.utilcode.util,PermissionUtils,onCreated,Long Statement
AndroidUtilCode,com.blankj.utilcode.util,PermissionActivityImpl,onCreated,Complex Method
AndroidUtilCode,com.blankj.utilcode.util,PermissionActivityImpl,onCreated,Long Statement
AndroidUtilCode,com.blankj.utilcode.util,PhoneUtils,getImeiOrMeid,Complex Method
AndroidUtilCode,com.blankj.utilcode.util,PhoneUtils,getImeiOrMeid,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,PhoneUtils,getImeiOrMeid,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,PhoneUtils,getImeiOrMeid,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,PhoneUtils,getImeiOrMeid,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,PhoneUtils,getImeiOrMeid,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,PhoneUtils,getImeiOrMeid,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,PhoneUtils,getImeiOrMeid,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,PhoneUtils,getSystemPropertyByReflect,Empty catch clause
AndroidUtilCode,com.blankj.utilcode.util,PhoneUtils,getSimOperatorByMnc,Complex Method
AndroidUtilCode,com.blankj.utilcode.util,PhoneUtils,getSimOperatorByMnc,Missing default
AndroidUtilCode,com.blankj.utilcode.util,ProcessUtils,getForegroundProcessName,Complex Method
AndroidUtilCode,com.blankj.utilcode.util,ProcessUtils,getForegroundProcessName,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ProcessUtils,getForegroundProcessName,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ReflectUtils,getAccessibleField,Empty catch clause
AndroidUtilCode,com.blankj.utilcode.util,ReflectUtils,exactMethod,Empty catch clause
AndroidUtilCode,com.blankj.utilcode.util,ReflectUtils,similarMethod,Complex Method
AndroidUtilCode,com.blankj.utilcode.util,ReflectUtils,similarMethod,Long Statement
AndroidUtilCode,com.blankj.utilcode.util,ReflectUtils,isSimilarSignature,Long Statement
AndroidUtilCode,com.blankj.utilcode.util,ReflectUtils,proxy,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ReflectUtils,proxy,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ReflectUtils,proxy,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ReflectUtils,invoke,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ReflectUtils,invoke,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ReflectUtils,invoke,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ReflectUtils,wrapper,Complex Method
AndroidUtilCode,com.blankj.utilcode.util,RegexUtils,isMobileExact,Complex Method
AndroidUtilCode,com.blankj.utilcode.util,RegexUtils,isMobileExact,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,RegexUtils,isIDCard18Exact,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,RegexUtils,isIDCard18Exact,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,RegexUtils,isIDCard18Exact,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,RegexUtils,isIDCard18Exact,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,RomUtils,getRomInfo,Complex Method
AndroidUtilCode,com.blankj.utilcode.util,RomUtils,getManufacturer,Empty catch clause
AndroidUtilCode,com.blankj.utilcode.util,RomUtils,getBrand,Empty catch clause
AndroidUtilCode,com.blankj.utilcode.util,RomUtils,getRomVersion,Empty catch clause
AndroidUtilCode,com.blankj.utilcode.util,RomUtils,getSystemProperty,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,RomUtils,getSystemPropertyByShell,Empty catch clause
AndroidUtilCode,com.blankj.utilcode.util,RomUtils,getSystemPropertyByShell,Empty catch clause
AndroidUtilCode,com.blankj.utilcode.util,RomUtils,getSystemPropertyByShell,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,RomUtils,getSystemPropertyByStream,Empty catch clause
AndroidUtilCode,com.blankj.utilcode.util,RomUtils,getSystemPropertyByReflect,Empty catch clause
AndroidUtilCode,com.blankj.utilcode.util,ScreenUtils,calculateDistanceByX,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ScreenUtils,calculateDistanceByY,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ScreenUtils,getViewX,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ScreenUtils,getViewY,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ScreenUtils,getScreenRotation,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ScreenUtils,getScreenRotation,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ScreenUtils,getScreenRotation,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ScreenUtils,getScreenRotation,Missing default
AndroidUtilCode,com.blankj.utilcode.util,ScreenUtils,getSleepDuration,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,SDCardUtils,toString,Long Statement
AndroidUtilCode,com.blankj.utilcode.util,SDCardInfo,toString,Long Statement
AndroidUtilCode,com.blankj.utilcode.util,ServiceUtils,getAllRunningServices,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ServiceUtils,isServiceRunning,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ShadowUtils,apply,Long Statement
AndroidUtilCode,com.blankj.utilcode.util,ShadowUtils,apply,Long Statement
AndroidUtilCode,com.blankj.utilcode.util,ShadowUtils,ShadowDrawable,Long Parameter List
AndroidUtilCode,com.blankj.utilcode.util,ShadowUtils,ShadowDrawable,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ShadowUtils,toEven,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ShadowUtils,drawShadow,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ShadowUtils,drawShadow,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ShadowUtils,drawShadow,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ShadowUtils,drawShadow,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ShadowUtils,drawShadow,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ShadowUtils,drawShadow,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ShadowUtils,drawShadow,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ShadowUtils,drawShadow,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ShadowUtils,drawShadow,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ShadowUtils,buildShadowCorners,Long Statement
AndroidUtilCode,com.blankj.utilcode.util,ShadowUtils,buildShadowCorners,Long Statement
AndroidUtilCode,com.blankj.utilcode.util,ShadowUtils,buildShadowCorners,Long Statement
AndroidUtilCode,com.blankj.utilcode.util,ShadowUtils,buildShadowCorners,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ShadowUtils,buildShadowCorners,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ShadowUtils,buildShadowCorners,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ShadowUtils,buildShadowCorners,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ShadowUtils,buildShadowCorners,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ShadowUtils,buildShadowCorners,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ShadowUtils,buildShadowCorners,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ShadowUtils,buildShadowCorners,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ShadowUtils,buildShadowCorners,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ShadowUtils,buildShadowCorners,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ShadowUtils,buildShadowCorners,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ShadowUtils,buildComponents,Long Statement
AndroidUtilCode,com.blankj.utilcode.util,ShadowUtils,buildComponents,Long Statement
AndroidUtilCode,com.blankj.utilcode.util,ShadowUtils,buildComponents,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ShadowUtils,getMinWidth,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ShadowUtils,getMinWidth,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ShadowUtils,getMinWidth,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ShadowUtils,getMinHeight,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ShadowUtils,getMinHeight,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ShadowUtils,getMinHeight,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,Config,apply,Long Statement
AndroidUtilCode,com.blankj.utilcode.util,Config,apply,Long Statement
AndroidUtilCode,com.blankj.utilcode.util,ShadowDrawable,ShadowDrawable,Long Parameter List
AndroidUtilCode,com.blankj.utilcode.util,ShadowDrawable,ShadowDrawable,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ShadowDrawable,toEven,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ShadowDrawable,drawShadow,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ShadowDrawable,drawShadow,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ShadowDrawable,drawShadow,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ShadowDrawable,drawShadow,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ShadowDrawable,drawShadow,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ShadowDrawable,drawShadow,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ShadowDrawable,drawShadow,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ShadowDrawable,drawShadow,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ShadowDrawable,drawShadow,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ShadowDrawable,buildShadowCorners,Long Statement
AndroidUtilCode,com.blankj.utilcode.util,ShadowDrawable,buildShadowCorners,Long Statement
AndroidUtilCode,com.blankj.utilcode.util,ShadowDrawable,buildShadowCorners,Long Statement
AndroidUtilCode,com.blankj.utilcode.util,ShadowDrawable,buildShadowCorners,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ShadowDrawable,buildShadowCorners,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ShadowDrawable,buildShadowCorners,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ShadowDrawable,buildShadowCorners,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ShadowDrawable,buildShadowCorners,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ShadowDrawable,buildShadowCorners,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ShadowDrawable,buildShadowCorners,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ShadowDrawable,buildShadowCorners,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ShadowDrawable,buildShadowCorners,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ShadowDrawable,buildShadowCorners,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ShadowDrawable,buildShadowCorners,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ShadowDrawable,buildComponents,Long Statement
AndroidUtilCode,com.blankj.utilcode.util,ShadowDrawable,buildComponents,Long Statement
AndroidUtilCode,com.blankj.utilcode.util,ShadowDrawable,buildComponents,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ShadowDrawable,getMinWidth,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ShadowDrawable,getMinWidth,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ShadowDrawable,getMinWidth,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ShadowDrawable,getMinHeight,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ShadowDrawable,getMinHeight,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ShadowDrawable,getMinHeight,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,ShellUtils,execCmd,Long Statement
AndroidUtilCode,com.blankj.utilcode.util,ShellUtils,execCmd,Complex Method
AndroidUtilCode,com.blankj.utilcode.util,ShellUtils,execCmd,Long Statement
AndroidUtilCode,com.blankj.utilcode.util,SizeUtils,dp2px,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,SizeUtils,px2dp,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,SizeUtils,sp2px,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,SizeUtils,px2sp,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,SizeUtils,applyDimension,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,SizeUtils,applyDimension,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,SnackbarUtils,show,Complex Method
AndroidUtilCode,com.blankj.utilcode.util,SnackbarUtils,show,Long Statement
AndroidUtilCode,com.blankj.utilcode.util,SnackbarUtils,show,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,SnackbarUtils,show,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,SnackbarUtils,show,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,SpanUtils,setQuoteColor,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,SpanUtils,setQuoteColor,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,SpanUtils,setBullet,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,SpanUtils,setFontSize,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,SpanUtils,updateCharCharSequence,Complex Method
AndroidUtilCode,com.blankj.utilcode.util,SpanUtils,updateCharCharSequence,Long Statement
AndroidUtilCode,com.blankj.utilcode.util,SpanUtils,updateCharCharSequence,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,SpanUtils,updateCharCharSequence,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,SpanUtils,updateCharCharSequence,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,SpanUtils,getSize,Long Parameter List
AndroidUtilCode,com.blankj.utilcode.util,SpanUtils,draw,Long Parameter List
AndroidUtilCode,com.blankj.utilcode.util,SpanUtils,draw,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,SpanUtils,draw,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,SpanUtils,chooseHeight,Complex Method
AndroidUtilCode,com.blankj.utilcode.util,SpanUtils,chooseHeight,Long Parameter List
AndroidUtilCode,com.blankj.utilcode.util,SpanUtils,chooseHeight,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,SpanUtils,chooseHeight,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,SpanUtils,chooseHeight,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,SpanUtils,chooseHeight,Magic Number
AndroidUtilCode,com.blankj.utilcode.util,SpanUtils,getSize,Long Parameter List
AndroidUtilCode,com.blankj.utilcode.util,SpanUtils,draw,Long Parameter List
AndroidUtilCode,com.blankj.utilcode.util,SpanUtils,drawLeadingMargin,Long Parameter List
