Project Name,Package Name,Type Name,Method Name,Code Smell
guava,com.google.common.hash,LongHashCode,asBytes,Magic Number
guava,com.google.common.hash,LongHashCode,asBytes,Magic Number
guava,com.google.common.hash,LongHashCode,asBytes,Magic Number
guava,com.google.common.hash,LongHashCode,writeBytesToImpl,Magic Number
guava,com.google.common.hash,BytesHashCode,bits,Magic Number
guava,com.google.common.hash,BytesHashCode,asInt,Magic Number
guava,com.google.common.hash,BytesHashCode,asInt,Magic Number
guava,com.google.common.hash,BytesHashCode,asInt,Magic Number
guava,com.google.common.hash,BytesHashCode,asInt,Magic Number
guava,com.google.common.hash,BytesHashCode,asInt,Magic Number
guava,com.google.common.hash,BytesHashCode,asInt,Magic Number
guava,com.google.common.hash,BytesHashCode,asInt,Magic Number
guava,com.google.common.hash,BytesHashCode,asInt,Magic Number
guava,com.google.common.hash,BytesHashCode,asInt,Magic Number
guava,com.google.common.hash,BytesHashCode,asInt,Magic Number
guava,com.google.common.hash,BytesHashCode,asLong,Magic Number
guava,com.google.common.hash,BytesHashCode,padToLong,Magic Number
guava,com.google.common.hash,BytesHashCode,padToLong,Magic Number
guava,com.google.common.hash,BytesHashCode,padToLong,Magic Number
guava,com.google.common.hash,BytesHashCode,padToLong,Magic Number
guava,com.google.common.hash,Hashing,goodFastHash,Magic Number
guava,com.google.common.hash,Hashing,goodFastHash,Magic Number
guava,com.google.common.hash,Hashing,goodFastHash,Magic Number
guava,com.google.common.hash,Hashing,goodFastHash,Magic Number
guava,com.google.common.hash,Hashing,goodFastHash,Magic Number
guava,com.google.common.hash,Hashing,sipHash24,Magic Number
guava,com.google.common.hash,Hashing,sipHash24,Magic Number
guava,com.google.common.hash,Hashing,ChecksumType,Magic Number
guava,com.google.common.hash,Hashing,combineOrdered,Magic Number
guava,com.google.common.hash,Hashing,combineOrdered,Magic Number
guava,com.google.common.hash,Hashing,combineUnordered,Magic Number
guava,com.google.common.hash,Hashing,checkPositiveAndMakeMultipleOf32,Magic Number
guava,com.google.common.hash,Hashing,checkPositiveAndMakeMultipleOf32,Magic Number
guava,com.google.common.hash,Hashing,ConcatenatedHashFunction,Long Statement
guava,com.google.common.hash,Hashing,ConcatenatedHashFunction,Magic Number
guava,com.google.common.hash,Hashing,makeHash,Magic Number
guava,com.google.common.hash,Hashing,makeHash,Magic Number
guava,com.google.common.hash,Hashing,nextDouble,Magic Number
guava,com.google.common.hash,Hashing,nextDouble,Magic Number
guava,com.google.common.hash,ConcatenatedHashFunction,ConcatenatedHashFunction,Long Statement
guava,com.google.common.hash,ConcatenatedHashFunction,ConcatenatedHashFunction,Magic Number
guava,com.google.common.hash,ConcatenatedHashFunction,makeHash,Magic Number
guava,com.google.common.hash,ConcatenatedHashFunction,makeHash,Magic Number
guava,com.google.common.hash,LinearCongruentialGenerator,nextDouble,Magic Number
guava,com.google.common.hash,LinearCongruentialGenerator,nextDouble,Magic Number
guava,com.google.common.hash,LittleEndianByteArray,load64,Magic Number
guava,com.google.common.hash,LittleEndianByteArray,load64Safely,Magic Number
guava,com.google.common.hash,LittleEndianByteArray,load64Safely,Magic Number
guava,com.google.common.hash,LittleEndianByteArray,load64Safely,Magic Number
guava,com.google.common.hash,LittleEndianByteArray,store64,Magic Number
guava,com.google.common.hash,LittleEndianByteArray,load32,Long Statement
guava,com.google.common.hash,LittleEndianByteArray,load32,Magic Number
guava,com.google.common.hash,LittleEndianByteArray,load32,Magic Number
guava,com.google.common.hash,LittleEndianByteArray,load32,Magic Number
guava,com.google.common.hash,LittleEndianByteArray,load32,Magic Number
guava,com.google.common.hash,LittleEndianByteArray,load32,Magic Number
guava,com.google.common.hash,LittleEndianByteArray,load32,Magic Number
guava,com.google.common.hash,LittleEndianByteArray,load32,Magic Number
guava,com.google.common.hash,LittleEndianByteArray,load32,Magic Number
guava,com.google.common.hash,LittleEndianByteArray,load32,Magic Number
guava,com.google.common.hash,LittleEndianByteArray,getUnsafe,Empty catch clause
guava,com.google.common.hash,LittleEndianByteArray,getLongLittleEndian,Long Statement
guava,com.google.common.hash,LittleEndianByteArray,getLongLittleEndian,Magic Number
guava,com.google.common.hash,LittleEndianByteArray,getLongLittleEndian,Magic Number
guava,com.google.common.hash,LittleEndianByteArray,getLongLittleEndian,Magic Number
guava,com.google.common.hash,LittleEndianByteArray,getLongLittleEndian,Magic Number
guava,com.google.common.hash,LittleEndianByteArray,getLongLittleEndian,Magic Number
guava,com.google.common.hash,LittleEndianByteArray,getLongLittleEndian,Magic Number
guava,com.google.common.hash,LittleEndianByteArray,putLongLittleEndian,Magic Number
guava,com.google.common.hash,LittleEndianByteArray,putLongLittleEndian,Magic Number
guava,com.google.common.hash,LittleEndianByteArray,putLongLittleEndian,Magic Number
guava,com.google.common.hash,LittleEndianByteArray,putLongLittleEndian,Magic Number
guava,com.google.common.hash,LongAdder,add,Complex Conditional
guava,com.google.common.hash,LongAdder,add,Long Statement
guava,com.google.common.hash,MacHashFunction,newHasher,Empty catch clause
guava,com.google.common.hash,MessageDigestHashFunction,MessageDigestHashFunction,Magic Number
guava,com.google.common.hash,MessageDigestHashFunction,newHasher,Empty catch clause
guava,com.google.common.hash,MessageDigestHashFunction,hash,Long Statement
guava,com.google.common.hash,MessageDigestHasher,hash,Long Statement
guava,com.google.common.hash,Murmur3_128HashFunction,bits,Magic Number
guava,com.google.common.hash,Murmur3_128HashFunction,bmix64,Magic Number
guava,com.google.common.hash,Murmur3_128HashFunction,bmix64,Magic Number
guava,com.google.common.hash,Murmur3_128HashFunction,bmix64,Magic Number
guava,com.google.common.hash,Murmur3_128HashFunction,bmix64,Magic Number
guava,com.google.common.hash,Murmur3_128HashFunction,bmix64,Magic Number
guava,com.google.common.hash,Murmur3_128HashFunction,bmix64,Magic Number
guava,com.google.common.hash,Murmur3_128HashFunction,processRemaining,Complex Method
guava,com.google.common.hash,Murmur3_128HashFunction,processRemaining,Magic Number
guava,com.google.common.hash,Murmur3_128HashFunction,processRemaining,Magic Number
guava,com.google.common.hash,Murmur3_128HashFunction,processRemaining,Magic Number
guava,com.google.common.hash,Murmur3_128HashFunction,processRemaining,Magic Number
guava,com.google.common.hash,Murmur3_128HashFunction,processRemaining,Magic Number
guava,com.google.common.hash,Murmur3_128HashFunction,processRemaining,Magic Number
guava,com.google.common.hash,Murmur3_128HashFunction,processRemaining,Magic Number
guava,com.google.common.hash,Murmur3_128HashFunction,processRemaining,Magic Number
guava,com.google.common.hash,Murmur3_128HashFunction,processRemaining,Magic Number
guava,com.google.common.hash,Murmur3_128HashFunction,processRemaining,Magic Number
guava,com.google.common.hash,Murmur3_128HashFunction,processRemaining,Magic Number
guava,com.google.common.hash,Murmur3_128HashFunction,processRemaining,Magic Number
guava,com.google.common.hash,Murmur3_128HashFunction,processRemaining,Magic Number
guava,com.google.common.hash,Murmur3_128HashFunction,processRemaining,Magic Number
guava,com.google.common.hash,Murmur3_128HashFunction,processRemaining,Magic Number
guava,com.google.common.hash,Murmur3_128HashFunction,processRemaining,Magic Number
guava,com.google.common.hash,Murmur3_128HashFunction,processRemaining,Magic Number
guava,com.google.common.hash,Murmur3_128HashFunction,processRemaining,Magic Number
guava,com.google.common.hash,Murmur3_128HashFunction,processRemaining,Magic Number
guava,com.google.common.hash,Murmur3_128HashFunction,processRemaining,Magic Number
guava,com.google.common.hash,Murmur3_128HashFunction,processRemaining,Magic Number
guava,com.google.common.hash,Murmur3_128HashFunction,processRemaining,Magic Number
guava,com.google.common.hash,Murmur3_128HashFunction,processRemaining,Magic Number
guava,com.google.common.hash,Murmur3_128HashFunction,processRemaining,Magic Number
guava,com.google.common.hash,Murmur3_128HashFunction,processRemaining,Magic Number
guava,com.google.common.hash,Murmur3_128HashFunction,processRemaining,Magic Number
guava,com.google.common.hash,Murmur3_128HashFunction,processRemaining,Magic Number
guava,com.google.common.hash,Murmur3_128HashFunction,processRemaining,Magic Number
guava,com.google.common.hash,Murmur3_128HashFunction,processRemaining,Magic Number
guava,com.google.common.hash,Murmur3_128HashFunction,processRemaining,Magic Number
guava,com.google.common.hash,Murmur3_128HashFunction,processRemaining,Magic Number
guava,com.google.common.hash,Murmur3_128HashFunction,processRemaining,Magic Number
guava,com.google.common.hash,Murmur3_128HashFunction,processRemaining,Magic Number
guava,com.google.common.hash,Murmur3_128HashFunction,processRemaining,Magic Number
guava,com.google.common.hash,Murmur3_128HashFunction,processRemaining,Magic Number
guava,com.google.common.hash,Murmur3_128HashFunction,processRemaining,Magic Number
guava,com.google.common.hash,Murmur3_128HashFunction,processRemaining,Magic Number
guava,com.google.common.hash,Murmur3_128HashFunction,processRemaining,Magic Number
guava,com.google.common.hash,Murmur3_128HashFunction,processRemaining,Missing default
guava,com.google.common.hash,Murmur3_128HashFunction,makeHash,Long Statement
guava,com.google.common.hash,Murmur3_128HashFunction,fmix64,Magic Number
guava,com.google.common.hash,Murmur3_128HashFunction,fmix64,Magic Number
guava,com.google.common.hash,Murmur3_128HashFunction,fmix64,Magic Number
guava,com.google.common.hash,Murmur3_128HashFunction,mixK1,Magic Number
guava,com.google.common.hash,Murmur3_128HashFunction,mixK2,Magic Number
guava,com.google.common.hash,Murmur3_128Hasher,bmix64,Magic Number
guava,com.google.common.hash,Murmur3_128Hasher,bmix64,Magic Number
guava,com.google.common.hash,Murmur3_128Hasher,bmix64,Magic Number
guava,com.google.common.hash,Murmur3_128Hasher,bmix64,Magic Number
guava,com.google.common.hash,Murmur3_128Hasher,bmix64,Magic Number
guava,com.google.common.hash,Murmur3_128Hasher,bmix64,Magic Number
guava,com.google.common.hash,Murmur3_128Hasher,processRemaining,Complex Method
guava,com.google.common.hash,Murmur3_128Hasher,processRemaining,Magic Number
guava,com.google.common.hash,Murmur3_128Hasher,processRemaining,Magic Number
guava,com.google.common.hash,Murmur3_128Hasher,processRemaining,Magic Number
guava,com.google.common.hash,Murmur3_128Hasher,processRemaining,Magic Number
guava,com.google.common.hash,Murmur3_128Hasher,processRemaining,Magic Number
guava,com.google.common.hash,Murmur3_128Hasher,processRemaining,Magic Number
guava,com.google.common.hash,Murmur3_128Hasher,processRemaining,Magic Number
guava,com.google.common.hash,Murmur3_128Hasher,processRemaining,Magic Number
guava,com.google.common.hash,Murmur3_128Hasher,processRemaining,Magic Number
guava,com.google.common.hash,Murmur3_128Hasher,processRemaining,Magic Number
guava,com.google.common.hash,Murmur3_128Hasher,processRemaining,Magic Number
guava,com.google.common.hash,Murmur3_128Hasher,processRemaining,Magic Number
guava,com.google.common.hash,Murmur3_128Hasher,processRemaining,Magic Number
guava,com.google.common.hash,Murmur3_128Hasher,processRemaining,Magic Number
guava,com.google.common.hash,Murmur3_128Hasher,processRemaining,Magic Number
guava,com.google.common.hash,Murmur3_128Hasher,processRemaining,Magic Number
guava,com.google.common.hash,Murmur3_128Hasher,processRemaining,Magic Number
guava,com.google.common.hash,Murmur3_128Hasher,processRemaining,Magic Number
guava,com.google.common.hash,Murmur3_128Hasher,processRemaining,Magic Number
guava,com.google.common.hash,Murmur3_128Hasher,processRemaining,Magic Number
guava,com.google.common.hash,Murmur3_128Hasher,processRemaining,Magic Number
guava,com.google.common.hash,Murmur3_128Hasher,processRemaining,Magic Number
guava,com.google.common.hash,Murmur3_128Hasher,processRemaining,Magic Number
guava,com.google.common.hash,Murmur3_128Hasher,processRemaining,Magic Number
guava,com.google.common.hash,Murmur3_128Hasher,processRemaining,Magic Number
guava,com.google.common.hash,Murmur3_128Hasher,processRemaining,Magic Number
guava,com.google.common.hash,Murmur3_128Hasher,processRemaining,Magic Number
guava,com.google.common.hash,Murmur3_128Hasher,processRemaining,Magic Number
guava,com.google.common.hash,Murmur3_128Hasher,processRemaining,Magic Number
guava,com.google.common.hash,Murmur3_128Hasher,processRemaining,Magic Number
guava,com.google.common.hash,Murmur3_128Hasher,processRemaining,Magic Number
guava,com.google.common.hash,Murmur3_128Hasher,processRemaining,Magic Number
guava,com.google.common.hash,Murmur3_128Hasher,processRemaining,Magic Number
guava,com.google.common.hash,Murmur3_128Hasher,processRemaining,Magic Number
guava,com.google.common.hash,Murmur3_128Hasher,processRemaining,Magic Number
guava,com.google.common.hash,Murmur3_128Hasher,processRemaining,Magic Number
guava,com.google.common.hash,Murmur3_128Hasher,processRemaining,Magic Number
guava,com.google.common.hash,Murmur3_128Hasher,processRemaining,Magic Number
guava,com.google.common.hash,Murmur3_128Hasher,processRemaining,Missing default
guava,com.google.common.hash,Murmur3_128Hasher,makeHash,Long Statement
guava,com.google.common.hash,Murmur3_128Hasher,fmix64,Magic Number
guava,com.google.common.hash,Murmur3_128Hasher,fmix64,Magic Number
guava,com.google.common.hash,Murmur3_128Hasher,fmix64,Magic Number
guava,com.google.common.hash,Murmur3_128Hasher,mixK1,Magic Number
guava,com.google.common.hash,Murmur3_128Hasher,mixK2,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,bits,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,hashLong,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,hashUnencodedChars,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,hashUnencodedChars,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,hashString,Complex Conditional
guava,com.google.common.hash,Murmur3_32HashFunction,hashString,Complex Method
guava,com.google.common.hash,Murmur3_32HashFunction,hashString,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,hashString,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,hashString,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,hashString,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,hashString,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,hashString,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,hashString,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,hashString,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,hashString,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,hashString,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,hashString,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,hashString,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,hashString,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,hashString,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,hashString,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,hashString,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,hashString,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,hashString,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,hashString,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,hashString,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,hashString,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,hashString,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,hashString,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,hashString,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,hashBytes,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,getIntLittleEndian,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,getIntLittleEndian,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,mixK1,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,mixH1,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,mixH1,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,mixH1,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,fmix,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,fmix,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,fmix,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,fmix,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,fmix,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,update,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,update,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,update,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,update,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,update,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,putByte,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,putBytes,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,putBytes,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,putBytes,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,putBytes,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,putInt,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,putLong,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,putLong,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,putLong,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,putChar,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,putString,Complex Conditional
guava,com.google.common.hash,Murmur3_32HashFunction,putString,Complex Method
guava,com.google.common.hash,Murmur3_32HashFunction,putString,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,putString,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,putString,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,putString,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,putString,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,putString,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,putString,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,putString,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,putString,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,putString,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,putString,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,putString,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,putString,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,putString,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,putString,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,putString,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,putString,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,codePointToFourUtf8Bytes,Long Statement
guava,com.google.common.hash,Murmur3_32HashFunction,codePointToFourUtf8Bytes,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,codePointToFourUtf8Bytes,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,codePointToFourUtf8Bytes,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,codePointToFourUtf8Bytes,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,codePointToFourUtf8Bytes,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,codePointToFourUtf8Bytes,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,codePointToFourUtf8Bytes,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,codePointToFourUtf8Bytes,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,codePointToFourUtf8Bytes,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,codePointToFourUtf8Bytes,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,codePointToFourUtf8Bytes,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,codePointToFourUtf8Bytes,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,codePointToFourUtf8Bytes,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,codePointToFourUtf8Bytes,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,charToThreeUtf8Bytes,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,charToThreeUtf8Bytes,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,charToThreeUtf8Bytes,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,charToThreeUtf8Bytes,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,charToThreeUtf8Bytes,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,charToThreeUtf8Bytes,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,charToThreeUtf8Bytes,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,charToThreeUtf8Bytes,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,charToThreeUtf8Bytes,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,charToThreeUtf8Bytes,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,charToTwoUtf8Bytes,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,charToTwoUtf8Bytes,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,charToTwoUtf8Bytes,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,charToTwoUtf8Bytes,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,charToTwoUtf8Bytes,Magic Number
guava,com.google.common.hash,Murmur3_32HashFunction,charToTwoUtf8Bytes,Magic Number
guava,com.google.common.hash,Murmur3_32Hasher,update,Magic Number
guava,com.google.common.hash,Murmur3_32Hasher,update,Magic Number
guava,com.google.common.hash,Murmur3_32Hasher,update,Magic Number
guava,com.google.common.hash,Murmur3_32Hasher,update,Magic Number
guava,com.google.common.hash,Murmur3_32Hasher,update,Magic Number
guava,com.google.common.hash,Murmur3_32Hasher,putByte,Magic Number
guava,com.google.common.hash,Murmur3_32Hasher,putBytes,Magic Number
guava,com.google.common.hash,Murmur3_32Hasher,putBytes,Magic Number
guava,com.google.common.hash,Murmur3_32Hasher,putBytes,Magic Number
guava,com.google.common.hash,Murmur3_32Hasher,putBytes,Magic Number
guava,com.google.common.hash,Murmur3_32Hasher,putInt,Magic Number
guava,com.google.common.hash,Murmur3_32Hasher,putLong,Magic Number
guava,com.google.common.hash,Murmur3_32Hasher,putLong,Magic Number
guava,com.google.common.hash,Murmur3_32Hasher,putLong,Magic Number
guava,com.google.common.hash,Murmur3_32Hasher,putChar,Magic Number
guava,com.google.common.hash,Murmur3_32Hasher,putString,Complex Conditional
guava,com.google.common.hash,Murmur3_32Hasher,putString,Complex Method
guava,com.google.common.hash,Murmur3_32Hasher,putString,Magic Number
guava,com.google.common.hash,Murmur3_32Hasher,putString,Magic Number
guava,com.google.common.hash,Murmur3_32Hasher,putString,Magic Number
guava,com.google.common.hash,Murmur3_32Hasher,putString,Magic Number
guava,com.google.common.hash,Murmur3_32Hasher,putString,Magic Number
guava,com.google.common.hash,Murmur3_32Hasher,putString,Magic Number
guava,com.google.common.hash,Murmur3_32Hasher,putString,Magic Number
guava,com.google.common.hash,Murmur3_32Hasher,putString,Magic Number
guava,com.google.common.hash,Murmur3_32Hasher,putString,Magic Number
guava,com.google.common.hash,Murmur3_32Hasher,putString,Magic Number
guava,com.google.common.hash,Murmur3_32Hasher,putString,Magic Number
guava,com.google.common.hash,Murmur3_32Hasher,putString,Magic Number
guava,com.google.common.hash,Murmur3_32Hasher,putString,Magic Number
guava,com.google.common.hash,Murmur3_32Hasher,putString,Magic Number
guava,com.google.common.hash,Murmur3_32Hasher,putString,Magic Number
guava,com.google.common.hash,Murmur3_32Hasher,putString,Magic Number
guava,com.google.common.hash,Murmur3_32Hasher,putString,Magic Number
guava,com.google.common.hash,SipHashFunction,bits,Magic Number
guava,com.google.common.hash,SipHashFunction,processRemaining,Magic Number
guava,com.google.common.hash,SipHashFunction,processRemaining,Magic Number
guava,com.google.common.hash,SipHashFunction,makeHash,Magic Number
guava,com.google.common.hash,SipHashFunction,makeHash,Magic Number
guava,com.google.common.hash,SipHashFunction,sipRound,Magic Number
guava,com.google.common.hash,SipHashFunction,sipRound,Magic Number
guava,com.google.common.hash,SipHashFunction,sipRound,Magic Number
guava,com.google.common.hash,SipHashFunction,sipRound,Magic Number
guava,com.google.common.hash,SipHashFunction,sipRound,Magic Number
guava,com.google.common.hash,SipHashFunction,sipRound,Magic Number
guava,com.google.common.hash,SipHasher,processRemaining,Magic Number
guava,com.google.common.hash,SipHasher,processRemaining,Magic Number
guava,com.google.common.hash,SipHasher,makeHash,Magic Number
guava,com.google.common.hash,SipHasher,makeHash,Magic Number
guava,com.google.common.hash,SipHasher,sipRound,Magic Number
guava,com.google.common.hash,SipHasher,sipRound,Magic Number
guava,com.google.common.hash,SipHasher,sipRound,Magic Number
guava,com.google.common.hash,SipHasher,sipRound,Magic Number
guava,com.google.common.hash,SipHasher,sipRound,Magic Number
guava,com.google.common.hash,SipHasher,sipRound,Magic Number
guava,com.google.common.hash,Striped64,retryUpdate,Complex Conditional
guava,com.google.common.hash,Striped64,retryUpdate,Complex Conditional
guava,com.google.common.hash,Striped64,retryUpdate,Complex Method
guava,com.google.common.hash,Striped64,retryUpdate,Magic Number
guava,com.google.common.hash,Striped64,retryUpdate,Magic Number
guava,com.google.common.hash,Striped64,retryUpdate,Magic Number
guava,com.google.common.hash,Striped64,retryUpdate,Magic Number
guava,com.google.common.hash,Striped64,getUnsafe,Empty catch clause
guava,com.google.common.io,BaseEncoding,Alphabet,Magic Number
guava,com.google.common.io,BaseEncoding,Alphabet,Magic Number
guava,com.google.common.io,BaseEncoding,ignoreCase,Magic Number
guava,com.google.common.io,BaseEncoding,decode,Magic Number
guava,com.google.common.io,BaseEncoding,hashCode,Magic Number
guava,com.google.common.io,BaseEncoding,hashCode,Magic Number
guava,com.google.common.io,BaseEncoding,StandardBaseEncoding,Long Statement
guava,com.google.common.io,BaseEncoding,encodingStream,Magic Number
guava,com.google.common.io,BaseEncoding,encodingStream,Magic Number
guava,com.google.common.io,BaseEncoding,encodingStream,Magic Number
guava,com.google.common.io,BaseEncoding,write,Magic Number
guava,com.google.common.io,BaseEncoding,write,Magic Number
guava,com.google.common.io,BaseEncoding,write,Magic Number
guava,com.google.common.io,BaseEncoding,encodeChunkTo,Magic Number
guava,com.google.common.io,BaseEncoding,encodeChunkTo,Magic Number
guava,com.google.common.io,BaseEncoding,encodeChunkTo,Magic Number
guava,com.google.common.io,BaseEncoding,encodeChunkTo,Magic Number
guava,com.google.common.io,BaseEncoding,encodeChunkTo,Magic Number
guava,com.google.common.io,BaseEncoding,maxDecodedSize,Magic Number
guava,com.google.common.io,BaseEncoding,maxDecodedSize,Magic Number
guava,com.google.common.io,BaseEncoding,decodeTo,Magic Number
guava,com.google.common.io,BaseEncoding,decodeTo,Magic Number
guava,com.google.common.io,BaseEncoding,decodeTo,Magic Number
guava,com.google.common.io,BaseEncoding,decodeTo,Magic Number
guava,com.google.common.io,BaseEncoding,decodingStream,Complex Conditional
guava,com.google.common.io,BaseEncoding,decodingStream,Complex Method
guava,com.google.common.io,BaseEncoding,decodingStream,Magic Number
guava,com.google.common.io,BaseEncoding,decodingStream,Magic Number
guava,com.google.common.io,BaseEncoding,decodingStream,Magic Number
guava,com.google.common.io,BaseEncoding,read,Complex Conditional
guava,com.google.common.io,BaseEncoding,read,Complex Method
guava,com.google.common.io,BaseEncoding,read,Magic Number
guava,com.google.common.io,BaseEncoding,read,Magic Number
guava,com.google.common.io,BaseEncoding,read,Magic Number
guava,com.google.common.io,BaseEncoding,withPadChar,Complex Conditional
guava,com.google.common.io,BaseEncoding,withPadChar,Magic Number
guava,com.google.common.io,BaseEncoding,withSeparator,Long Statement
guava,com.google.common.io,BaseEncoding,toString,Magic Number
guava,com.google.common.io,BaseEncoding,Base16Encoding,Magic Number
guava,com.google.common.io,BaseEncoding,Base16Encoding,Magic Number
guava,com.google.common.io,BaseEncoding,Base16Encoding,Magic Number
guava,com.google.common.io,BaseEncoding,Base16Encoding,Magic Number
guava,com.google.common.io,BaseEncoding,Base16Encoding,Magic Number
guava,com.google.common.io,BaseEncoding,encodeTo,Magic Number
guava,com.google.common.io,BaseEncoding,encodeTo,Magic Number
guava,com.google.common.io,BaseEncoding,decodeTo,Magic Number
