Project Name,Package Name,Type Name,Code Smell
guava,com.google.common.cache,SimpleForwardingCache,Unutilized Abstraction
guava,com.google.common.cache,ForwardingLoadingCache,Unutilized Abstraction
guava,com.google.common.cache,ForwardingLoadingCache,Rebellious Hierarchy
guava,com.google.common.cache,SimpleForwardingLoadingCache,Unutilized Abstraction
guava,com.google.common.cache,LoadingCache,Rebellious Hierarchy
guava,com.google.common.cache,LocalCache,Cyclic-Dependent Modularization
guava,com.google.common.cache,LocalCache,Insufficient Modularization
guava,com.google.common.cache,ValueReference,Cyclic-Dependent Modularization
guava,com.google.common.cache,AbstractReferenceEntry,Unutilized Abstraction
guava,com.google.common.cache,StrongEntry,Unutilized Abstraction
guava,com.google.common.cache,StrongAccessEntry,Unutilized Abstraction
guava,com.google.common.cache,StrongAccessEntry,Broken Hierarchy
guava,com.google.common.cache,StrongWriteEntry,Unutilized Abstraction
guava,com.google.common.cache,StrongWriteEntry,Broken Hierarchy
guava,com.google.common.cache,StrongAccessWriteEntry,Unutilized Abstraction
guava,com.google.common.cache,StrongAccessWriteEntry,Broken Hierarchy
guava,com.google.common.cache,WeakEntry,Unutilized Abstraction
guava,com.google.common.cache,WeakAccessEntry,Unutilized Abstraction
guava,com.google.common.cache,WeakWriteEntry,Unutilized Abstraction
guava,com.google.common.cache,WeakAccessWriteEntry,Unutilized Abstraction
guava,com.google.common.cache,WeakValueReference,Unutilized Abstraction
guava,com.google.common.cache,SoftValueReference,Unutilized Abstraction
guava,com.google.common.cache,StrongValueReference,Unutilized Abstraction
guava,com.google.common.cache,WeightedWeakValueReference,Unutilized Abstraction
guava,com.google.common.cache,WeightedSoftValueReference,Unutilized Abstraction
guava,com.google.common.cache,WeightedStrongValueReference,Unutilized Abstraction
guava,com.google.common.cache,Segment,Cyclic-Dependent Modularization
guava,com.google.common.cache,Segment,Insufficient Modularization
guava,com.google.common.cache,LoadingValueReference,Cyclic-Dependent Modularization
guava,com.google.common.cache,WriteQueue,Unutilized Abstraction
guava,com.google.common.cache,AccessQueue,Unutilized Abstraction
guava,com.google.common.cache,HashIterator,Unutilized Abstraction
guava,com.google.common.cache,KeyIterator,Unutilized Abstraction
guava,com.google.common.cache,ValueIterator,Unutilized Abstraction
guava,com.google.common.cache,EntryIterator,Unutilized Abstraction
guava,com.google.common.cache,AbstractCacheSet,Unutilized Abstraction
guava,com.google.common.cache,KeySet,Unutilized Abstraction
guava,com.google.common.cache,KeySet,Broken Hierarchy
guava,com.google.common.cache,Values,Unutilized Abstraction
guava,com.google.common.cache,EntrySet,Unutilized Abstraction
guava,com.google.common.cache,EntrySet,Broken Hierarchy
guava,com.google.common.cache,ManualSerializationProxy,Unutilized Abstraction
guava,com.google.common.cache,LoadingSerializationProxy,Unutilized Abstraction
guava,com.google.common.cache,LoadingSerializationProxy,Broken Hierarchy
guava,com.google.common.cache,LocalManualCache,Unutilized Abstraction
guava,com.google.common.cache,LocalLoadingCache,Unutilized Abstraction
guava,com.google.common.cache,LongAddables,Unutilized Abstraction
guava,com.google.common.cache,PureJavaLongAddable,Unutilized Abstraction
guava,com.google.common.cache,LongAdder,Unutilized Abstraction
guava,com.google.common.cache,LongAdder,Broken Hierarchy
